,country,article_name,revision_id,article_quality,population
28129,Lithuania,Antanas Baskas,804105709,Start,2.8
28130,Lithuania,Signatories of the Act of Independence of Lithuania,804115829,GA,2.8
28131,Lithuania,Eligijus Masiulis,804965372,Stub,2.8
28132,Lithuania,Dominik Mikołaj Radziwiłł,805184608,Stub,2.8
28133,Lithuania,Gintaras Balčiūnas,805784044,Stub,2.8
28134,Lithuania,Szymon Konarski,806507288,C,2.8
28135,Lithuania,Ingrida Šimonytė,806596322,Stub,2.8
28136,Lithuania,Margarita Starkevičiūtė,806851234,Start,2.8
28137,Lithuania,Vytautas Kolesnikovas,807128197,Stub,2.8
28138,Lithuania,Kazys Boruta,807359819,Stub,2.8
28139,Norway,Template:Norway-activist-stub,535414570,Stub,5.3
28140,Norway,Finn Sjue,549300521,Stub,5.3
28141,Norway,Template:Norway-politician-stub,668937204,Stub,5.3
28142,Norway,Torstein Dahle,705293831,Start,5.3
28143,Norway,Siv Tørudbakken,713931975,Stub,5.3
28144,Norway,Anders Gåsland,714599470,Stub,5.3
28145,Norway,Jacob Kielland (priest),714795633,Start,5.3
28146,Norway,Ellen Birgitte Pedersen,715414338,Stub,5.3
28147,Norway,Jacob Hveding,715490946,Stub,5.3
28148,Norway,Jon Svaleson Smør,717362065,Stub,5.3
28149,Norway,Torbjørn Urfjell,717733950,Start,5.3
28150,Norway,Ingrid Baltzersen,717734233,Stub,5.3
28151,Norway,Niels Schultz,717937030,Stub,5.3
28152,Norway,Eva Bjøreng,718590416,Stub,5.3
28153,Norway,Alf Frotjold,718752474,Stub,5.3
28154,Norway,Ole Fingalf Harbek,719747335,Stub,5.3
28155,Norway,Gina Lund,720317618,Stub,5.3
28156,Norway,Anne Thommessen,720511066,Start,5.3
28157,Norway,Johan Sørensen (politician),720552242,Stub,5.3
28158,Norway,Sigrid Hjørnegård,720557039,Start,5.3
28159,Norway,Hans Christen Mamen,721223207,Start,5.3
28160,Norway,Niels Kaas,721720228,Start,5.3
28161,Norway,Jacob Hoel,721725179,Stub,5.3
28162,Norway,Ingebrigt Belle,721725804,Stub,5.3
28163,Norway,Nina Tangnæs Grønvold,722559970,Stub,5.3
28164,Norway,Johanne Reutz Gjermoe,723468371,Stub,5.3
28165,Norway,Hanne Blåfjelldal,723762796,Start,5.3
28166,Norway,Inger-Anne Ravlum,723871996,Start,5.3
28167,Norway,Eilert Eilertsen,724137384,Start,5.3
28168,Norway,Birgitte Jordahl,724235637,Stub,5.3
28169,Norway,Hanna Bergstrøm,724414506,Stub,5.3
28170,Norway,Kjeld Stub (1868–1955),724536976,Start,5.3
28171,Norway,Malfred Bergseth,724547620,Stub,5.3
28172,Norway,Olaf Bergenn,724552501,Stub,5.3
28173,Norway,Tore Eugen Kvalheim,725497541,Stub,5.3
28174,Norway,Anders Greif Mathisen,725990291,Stub,5.3
28175,Norway,Odd Fossum,726150456,Stub,5.3
28176,Norway,Hans Haga,726546493,Stub,5.3
28177,Norway,Tore Tønne,727404348,Stub,5.3
28178,Norway,Libe Rieber-Mohn,728727427,Start,5.3
28179,Norway,Jens Aars,732416233,Start,5.3
28180,Norway,Nils Fredrik Julius Aars,732416235,Stub,5.3
28181,Norway,Hans Aarstad,732416269,Stub,5.3
28182,Norway,Haagen Ludvig Bergh,732416673,Stub,5.3
28183,Norway,Gunner Berg,732416677,Stub,5.3
28184,Norway,Ole Bergesen (1832),732416693,Stub,5.3
28185,Norway,Peter Munch Brager,732416808,Stub,5.3
28186,Norway,Just Bing Ebbesen,732417139,Stub,5.3
28187,Norway,Peter Hersleb Harboe Castberg,732417144,Start,5.3
28188,Norway,Claus Daae,732417163,Start,5.3
28189,Norway,Nils Nilssøn Dahl,732417182,Stub,5.3
28190,Norway,Bernhard Ludvig Essendrop,732417310,Start,5.3
28191,Norway,Alfred Eriksen,732417318,C,5.3
28192,Norway,Kari Garmann,732417622,Start,5.3
28193,Norway,Jørres Schelderup Hansen,732418172,Stub,5.3
28194,Norway,Julius Christopher Hammer,732418189,Stub,5.3
28195,Norway,Georg Prahl Harbitz,732418432,Start,5.3
28196,Norway,Leonhard Christian Borchgrevink Holmboe,732418561,Stub,5.3
28197,Norway,Niels Hertzberg,732418602,Start,5.3
28198,Norway,Prableen Kaur,732419105,Stub,5.3
28199,Norway,Christopher Knudsen,732419157,Start,5.3
28200,Norway,Hans Jensen Krog,732419389,Stub,5.3
28201,Norway,Hans Nicolai Lange,732419391,Stub,5.3
28202,Norway,Ole Arntzen Lützow-Holm,732419707,Stub,5.3
28203,Norway,Målfrid Longva,732419722,Stub,5.3
28204,Norway,Jon Jørundson Mannsåker,732419842,Stub,5.3
28205,Norway,Bernt Sverdrup Maschmann,732419847,Stub,5.3
28206,Norway,Turid Kjellmann Pedersen,732420432,Start,5.3
28207,Norway,Ole Richter,732420465,Start,5.3
28208,Norway,Aage Schavland,732420717,Start,5.3
28209,Norway,Inger Aarø Spiten,732421144,Stub,5.3
28210,Norway,Kjersti Stenseng,732421156,Start,5.3
28211,Norway,Jakob Sverdrup (politician),732421190,GA,5.3
28212,Norway,Harald Ulrik Sverdrup (politician),732421272,Start,5.3
28213,Norway,Søren Wilhelm Thorne,732421411,Stub,5.3
28214,Norway,Kristian Tønder,732421450,Start,5.3
28215,Norway,Tone-Helen Toften,732421458,Stub,5.3
28216,Norway,Paul Vinsnes,732421690,Start,5.3
28217,Norway,Niels Nielsen Vogt,732421745,Stub,5.3
28218,Norway,Jacob Andreas Wille,732421855,Stub,5.3
28219,Norway,Hans Wille,732421856,Stub,5.3
28220,Norway,Astrid Bekkenes,732422102,Stub,5.3
28221,Norway,Ellen Bergli,732422115,Stub,5.3
28222,Norway,Klara Berg,732422122,Stub,5.3
28223,Norway,Målfrid Floan Belbo,732422129,Stub,5.3
28224,Norway,Anne Marie Blomstereng,732422138,Stub,5.3
28225,Norway,Marion Gunstveit Bojanowski,732422182,Stub,5.3
28226,Norway,Amund Nøkleby Bentzen,732422208,Stub,5.3
28227,Norway,Kristin K. Devold,732422240,Stub,5.3
28228,Norway,Anette Wiig Bryn,732422249,Stub,5.3
28229,Norway,Birgit Dalland,732422265,Stub,5.3
28230,Norway,Cathrin Bretzeg,732422269,Stub,5.3
28231,Norway,Sara Stockfleth Christie,732422312,Start,5.3
28232,Norway,Vivian Knarvik Bugge,732422345,Stub,5.3
28233,Norway,Tone Heimdal Brataas,732422368,Stub,5.3
28234,Norway,Ingrid Fiskaa,732422481,Start,5.3
28235,Norway,Siri Hov Eggen,732422501,Stub,5.3
28236,Norway,Aud Folkestad,732422540,Stub,5.3
28237,Norway,Åslaug Grinde,732422548,Stub,5.3
28238,Norway,Helen Fløisand,732422584,Stub,5.3
28239,Norway,Ole Henrik Grønn,732422605,Stub,5.3
28240,Norway,Gunn Elin Flakne,732422636,Stub,5.3
28241,Norway,Ingjerd Thon Hagaseth,732422779,Stub,5.3
28242,Norway,Siv Elin Hansen,732422780,Stub,5.3
28243,Norway,Alvhild Hedstein,732422814,Stub,5.3
28244,Norway,Rita Haugerud,732422837,Stub,5.3
28245,Norway,Ida Marie Holen,732422890,Stub,5.3
28246,Norway,Åshild Haugland,732422892,Stub,5.3
28247,Norway,Marit Svarva Henriksen,732422913,Stub,5.3
28248,Norway,Astrid Dirdal Hegrestad,732422914,Stub,5.3
28249,Norway,Sissel Knutsen Hegdal,732422916,Stub,5.3
28250,Norway,Bjørg Holmsen,732422921,Stub,5.3
28251,Norway,Margaret E. Hillestad,732422926,Start,5.3
28252,Norway,Jennie Johnsen,732422932,Stub,5.3
28253,Norway,Kari Husøy,732422941,Stub,5.3
28254,Norway,Gudrun Tandberg Høykoll,732422949,Stub,5.3
28255,Norway,Åse Lill Kimestad,732422959,Stub,5.3
28256,Norway,Hege Jensen,732423047,Stub,5.3
28257,Norway,Lotte Grepp Knutsen,732423172,Stub,5.3
28258,Norway,Rangdi Krogstad,732423189,Stub,5.3
28259,Norway,Kristin Moe,732423286,Stub,5.3
28260,Norway,Nina Mjøberg,732423288,Stub,5.3
28261,Norway,Bjørg Tysdal Moe,732423311,Stub,5.3
28262,Norway,Tone Liljeroth,732423352,Stub,5.3
28263,Norway,Kjell Erik Øie,732423367,Start,5.3
28264,Norway,Jorid Holstad Nordmelan,732423489,Stub,5.3
28265,Norway,Randi Øverland,732423527,Stub,5.3
28266,Norway,Kirsten Reitan,732423603,Stub,5.3
28267,Norway,Marie Borge Refsum,732423620,Stub,5.3
28268,Norway,Kari Raustein,732423697,Stub,5.3
28269,Norway,Britt Schultz,732423724,Stub,5.3
28270,Norway,Anna Kristine Jahr Røine,732423806,Stub,5.3
28271,Norway,Anne Sandum,732423926,Stub,5.3
28272,Norway,Kari Sørheim,732424064,Stub,5.3
28273,Norway,Edel Viola Ski,732424121,Stub,5.3
28274,Norway,Greta Johanne Solfall,732424137,Stub,5.3
28275,Norway,Morten Strand,732424166,Stub,5.3
28276,Norway,Ruth Stenersen,732424184,Stub,5.3
28277,Norway,Per Tønder,732424201,Stub,5.3
28278,Norway,Bente Øyan Sveum,732424238,Stub,5.3
28279,Norway,Frøydis Elisabeth Sund,732424261,Stub,5.3
28280,Norway,Laila Thorsen,732424265,Stub,5.3
28281,Norway,Hanne Thürmer,732424275,Stub,5.3
28282,Norway,Martha Seim Valeur,732424323,Stub,5.3
28283,Norway,Ingeborg Wærstad,732424396,Stub,5.3
28284,Norway,Line Vennesland,732424401,Stub,5.3
28285,Norway,Peter Mentz Jebsen,732736435,Stub,5.3
28286,Norway,Liv Monica Stubholt,733716093,Stub,5.3
28287,Norway,Mathias Bonsach Krogh,735024132,Start,5.3
28288,Norway,Haavard Langseth,735048979,Stub,5.3
28289,Norway,Øyvor Hansson,735309208,Stub,5.3
28290,Norway,Jens Christian Folkman Schaanning,735956005,Stub,5.3
28291,Norway,Magnhild Holmberg,736887987,Stub,5.3
28292,Norway,Dagny Bang,736889338,Start,5.3
28293,Norway,Kirsten Huser Leschbrandt,738031195,Start,5.3
28294,Norway,Mina Gerhardsen,738113401,Stub,5.3
28295,Norway,Werna Gerhardsen,738114729,Stub,5.3
28296,Norway,Håkon Fimland,738747992,Stub,5.3
28297,Norway,Paul Christian Frank,740877951,Start,5.3
28298,Norway,Isak Saba,741112768,Stub,5.3
28299,Norway,Berit Oskal Eira,741113003,Stub,5.3
28300,Norway,Per Fokstad,741113023,Start,5.3
28301,Norway,Reidar Hirsti,741113044,Start,5.3
28302,Norway,Raimo Valle,741113096,Stub,5.3
28303,Norway,Steinar Pedersen (politician),741113201,Stub,5.3
28304,Norway,Hans Guttorm,741113231,Stub,5.3
28305,Norway,Johan Mikkel Sara,741113252,Stub,5.3
28306,Norway,Ole K. Sara,741113262,Stub,5.3
28307,Norway,Inger Smuk,741113306,Stub,5.3
28308,Norway,Erna Mundal Pedersen,741493560,Stub,5.3
28309,Norway,Solfrid Nilsen,741563569,Stub,5.3
28310,Norway,Camilla Mollatt,742295462,Stub,5.3
28311,Norway,Einar Håndlykken,743820127,Stub,5.3
28312,Norway,Silje Lundberg,743857880,Stub,5.3
28313,Norway,Anne Odenmarck,744384259,Stub,5.3
28314,Norway,Niillas Somby,745765935,Stub,5.3
28315,Norway,Kjell Landmark,746071461,Stub,5.3
28316,Norway,Barbro-Lill Hætta-Jacobsen,746410354,Stub,5.3
28317,Norway,Aili Keskitalo,746459832,Start,5.3
28318,Norway,Jon Fossum,747048653,Stub,5.3
28319,Norway,Gretha Kant,748272937,Stub,5.3
28320,Norway,Nini Stoltenberg,748802606,C,5.3
28321,Norway,Bente Haukland Næss,749208683,Stub,5.3
28322,Norway,Abraham Borch,749557447,Stub,5.3
28323,Norway,Kirsti Saxi,752768869,Stub,5.3
28324,Norway,Dagfinn Habberstad,753089466,Stub,5.3
28325,Norway,Egil Olli,755977229,Stub,5.3
28326,Norway,Anne Rygh Pedersen,756482883,Stub,5.3
28327,Norway,Håkon Haugli,757011657,Stub,5.3
28328,Norway,Anne Margrethe Larsen,757213543,Stub,5.3
28329,Norway,Anne Marit Bjørnflaten,757213545,Stub,5.3
28330,Norway,Anne-Grete Strøm-Erichsen,757213546,Start,5.3
28331,Norway,Beate Heieren Hundhammer,757213590,Stub,5.3
28332,Norway,Borghild Tenden,757213664,Stub,5.3
28333,Norway,Christina Ramsøy,757213756,Stub,5.3
28334,Norway,Gerd Janne Kristoffersen,757214021,Stub,5.3
28335,Norway,Heidi Larssen,757214132,Stub,5.3
28336,Norway,Heidi Sørensen,757214134,Stub,5.3
28337,Norway,Hilde Magnusson Lydvo,757214160,Stub,5.3
28338,Norway,Ingvild Vaggen Malvik,757214200,Stub,5.3
28339,Norway,Julie Christiansen,757214343,Stub,5.3
28340,Norway,Karin S. Woldseth,757214371,Stub,5.3
28341,Norway,Karin Yrvin,757214372,Stub,5.3
28342,Norway,Laila Gustavsen,757214402,Stub,5.3
28343,Norway,Lena Jensen,757214452,Stub,5.3
28344,Norway,Mari Lund Arnem,757214669,Stub,5.3
28345,Norway,May Hansen,757217037,Stub,5.3
28346,Norway,Mette Hanekamhaug,757217060,Start,5.3
28347,Norway,Rannveig Andresen,757217203,Stub,5.3
28348,Norway,Saera Khan,757217309,Stub,5.3
28349,Norway,Silja Ekeland Bjørkly,757217347,Stub,5.3
28350,Norway,Silvia K. Kosmo,757217364,Stub,5.3
28351,Norway,Vera Lysklætt,757217561,Stub,5.3
28352,Norway,Vigdis Giltun,757217580,Stub,5.3
28353,Norway,Åsa Elvik,757217652,Stub,5.3
28354,Norway,Anna Sofie Herland,757340491,Stub,5.3
28355,Norway,Astrid Gunhilde Karlsen,757340544,Stub,5.3
28356,Norway,Bertha Bele,757340617,Stub,5.3
28357,Norway,Dagmar Maalstad,757340757,Stub,5.3
28358,Norway,Dagmar Sandvig,757340762,Stub,5.3
28359,Norway,Elise Fliflet,757340871,Stub,5.3
28360,Norway,Gerd Olaug Berger,757341065,Stub,5.3
28361,Norway,Gerd Vollum,757341067,Stub,5.3
28362,Norway,Hege Nerland,757341138,Stub,5.3
28363,Norway,Hilda Sofie Kindt,757341194,Stub,5.3
28364,Norway,Hildur Os,757341206,Stub,5.3
28365,Norway,Ingebjørg Karmhus,757341244,Stub,5.3
28366,Norway,Ingebjørg Øisang,757341252,Stub,5.3
28367,Norway,Ingvarda Røberg,757341266,Stub,5.3
28368,Norway,Jenny Søyseth,757341357,Stub,5.3
28369,Norway,Kari Schanke,757341420,Stub,5.3
28370,Norway,Kirsten Brunvoll,757341442,Start,5.3
28371,Norway,Kitty Petrine Fredriksen,757341450,Stub,5.3
28372,Norway,Martha Schrøder,757341745,Start,5.3
28373,Norway,Nina Eik-Nes,757341852,Stub,5.3
28374,Norway,Olga Mistereggen,757341880,Stub,5.3
28375,Norway,Paula Nordhus,757341907,Stub,5.3
28376,Norway,Ragna Johanne Forsberg,757341934,Stub,5.3
28377,Norway,Ragnhild Hartmann Varmbo,757341937,Stub,5.3
28378,Norway,Signe Weisert,757342037,Stub,5.3
28379,Norway,Thora Grahl-Nielsen,757342130,Stub,5.3
28380,Norway,Tora Øyna,757342148,Stub,5.3
28381,Norway,Tove Billington Bye,757342154,Stub,5.3
28382,Norway,Åse Fosli,757342201,Stub,5.3
28383,Norway,Åslaug Linge Sunde,757342205,Stub,5.3
28384,Norway,Anders Hornslien,757342905,Stub,5.3
28385,Norway,Anne-Olaug Ingeborgrud,757342949,Stub,5.3
28386,Norway,Anneliese Dørum,757342950,Stub,5.3
28387,Norway,Astrid Murberg Martinsen,757343090,Stub,5.3
28388,Norway,Astrid Skare,757343094,Stub,5.3
28389,Norway,Aud Gustad,757343107,Start,5.3
28390,Norway,Borghild Bondevik Haga,757343196,Stub,5.3
28391,Norway,Eva R. Finstad,757343947,Stub,5.3
28392,Norway,Gunn Vigdis Olsen-Hagen,757344143,Stub,5.3
28393,Norway,Guri Johannessen,757344251,Stub,5.3
28394,Norway,Hartvig Caspar Christie,757344647,Stub,5.3
28395,Norway,Inger Lise Gjørv,757344808,Start,5.3
28396,Norway,Inger-Marie Ytterhorn,757344816,Stub,5.3
28397,Norway,Jan Helge Jansen,757344915,Stub,5.3
28398,Norway,Jo Benkow,757345126,Start,5.3
28399,Norway,Johanne Gaup,757345287,Stub,5.3
28400,Norway,Johanne Samueline Pedersen,757345296,Stub,5.3
28401,Norway,Klara Amalie Skoglund,757345898,Stub,5.3
28402,Norway,Kristin Krohn Devold,757346023,Start,5.3
28403,Norway,Kristine Rusten,757346027,Stub,5.3
28404,Norway,Laila Kaland,757346094,Stub,5.3
28405,Norway,Liv Andersen,757346194,Stub,5.3
28406,Norway,Liv Marit Moland,757346195,Stub,5.3
28407,Norway,Liv Stubberud,757346197,Stub,5.3
28408,Norway,Liv Tomter,757346200,Stub,5.3
28409,Norway,Lulla Einrid Fossland,757346207,Stub,5.3
28410,Norway,Magnhild Hagelia,757357450,Stub,5.3
28411,Norway,Margit Schiøtt,757357482,Stub,5.3
28412,Norway,Margit Tøsdal,757357483,Stub,5.3
28413,Norway,Margith Johanne Munkebye,757357485,Stub,5.3
28414,Norway,Marie Skau,757357519,Stub,5.3
28415,Norway,Martha Frederikke Johannessen,757357562,Stub,5.3
28416,Norway,Ola T. Lånke,757357811,Stub,5.3
28417,Norway,Ola Teigen,757357813,Stub,5.3
28418,Norway,Olav Totland,757357942,Stub,5.3
28419,Norway,Per A. Utsi,757358231,Stub,5.3
28420,Norway,Sigrid Utkilen,757358469,Stub,5.3
28421,Norway,Snefrid Eriksmoen,757358540,Stub,5.3
28422,Norway,Sunniva Hakestad Møller,757358592,Stub,5.3
28423,Norway,Torny Pedersen,757358922,Stub,5.3
28424,Norway,Tove Pihl,757358941,Stub,5.3
28425,Norway,Ola Skaalvik Elvevold,757366342,Stub,5.3
28426,Norway,Ingeborg Gjærum,757368206,Stub,5.3
28427,Norway,Anne Valen Hestetun,757460447,Stub,5.3
28428,Norway,Ane Sofie Tømmerås,757539221,Stub,5.3
28429,Norway,Anita Apelthun Sæle,757539224,Start,5.3
28430,Norway,Anne Brit Stråtveit,757539225,Stub,5.3
28431,Norway,Anne Helen Rui,757539227,Stub,5.3
28432,Norway,Anne-Lise Steinbach,757539231,Stub,5.3
28433,Norway,Astrid Marie Nistad,757539234,Stub,5.3
28434,Norway,Aud Blattmann,757539236,Stub,5.3
28435,Norway,Aud Gaundal,757539237,Stub,5.3
28436,Norway,Berit Brørby,757539241,Stub,5.3
28437,Norway,Brit Hoel,757539243,Stub,5.3
28438,Norway,Brita Borge,757539244,Stub,5.3
28439,Norway,Britt Harkestad,757539247,Stub,5.3
28440,Norway,Britt Hildeng,757539249,Stub,5.3
28441,Norway,Dagrun Eriksen,757539251,Start,5.3
28442,Norway,Eirin Faldet,757539252,Stub,5.3
28443,Norway,Eli Kristiansen,757539255,Stub,5.3
28444,Norway,Eli Sollied Øveraas,757539258,Stub,5.3
28445,Norway,Ellen Christine Christiansen,757539261,Start,5.3
28446,Norway,Elsa Skarbøvik,757539263,Stub,5.3
28447,Norway,Else Repål,757539266,Stub,5.3
28448,Norway,Eva Lian,757539273,Stub,5.3
28449,Norway,Fanny Schnelle,757539275,Stub,5.3
28450,Norway,Gerd Kirste,757539279,Stub,5.3
28451,Norway,Gerd Søraa,757539280,Stub,5.3
28452,Norway,Gunn Karin Gjul,757539289,Stub,5.3
28453,Norway,Gunn Olsen,757539294,Stub,5.3
28454,Norway,Helene Falch Fladmark,757539298,Stub,5.3
28455,Norway,Helga Haugen,757539299,Stub,5.3
28456,Norway,Inger Lise Husøy,757539305,Start,5.3
28457,Norway,Inger Pedersen,757539309,Stub,5.3
28458,Norway,Inger-Lise Skarstein,757539312,Stub,5.3
28459,Norway,Karen Sogn,757539321,Stub,5.3
28460,Norway,Kari Økland,757539323,Stub,5.3
28461,Norway,Karin Hafstad,757539342,Stub,5.3
28462,Norway,Karin Lian,757539343,Stub,5.3
28463,Norway,Kristin Kverneland Lønningdal,757539354,Stub,5.3
28464,Norway,Lisbeth Holand,757539364,Stub,5.3
28465,Norway,Margit Hansen-Krone,757539374,Stub,5.3
28466,Norway,Marie Lovise Widnes,757539381,Start,5.3
28467,Norway,Marit Løvvig,757539386,Stub,5.3
28468,Norway,May Britt Vihovde,757539401,Stub,5.3
28469,Norway,May-Helen Molvær Grimstad,757539402,Stub,5.3
28470,Norway,Mimmi Bæivi,757539447,Stub,5.3
28471,Norway,Oddbjørg Ausdal Starrfelt,757539453,Stub,5.3
28472,Norway,Ragnhild Barland,757539466,Stub,5.3
28473,Norway,Randi Karlstrøm,757539472,Stub,5.3
28474,Norway,Ranja Hauglid,757539473,Stub,5.3
28475,Norway,Rikke Lind,757539475,Start,5.3
28476,Norway,Rita Tveiten,757539478,Stub,5.3
28477,Norway,Signe Marie Stray Ryssdal,757539482,Start,5.3
28478,Norway,Signe Øye,757539488,Stub,5.3
28479,Norway,Sigrun Eng,757539489,Stub,5.3
28480,Norway,Siri Frost Sterri,757539490,Stub,5.3
28481,Norway,Sonja Irene Sjøli,757539497,Stub,5.3
28482,Norway,Synnøve Konglevoll,757539500,Stub,5.3
28483,Norway,Thea Knutzen,757539502,Stub,5.3
28484,Norway,Turid Dørumsgaard Varsi,757539511,Stub,5.3
28485,Norway,Unn Aarrestad,757539515,Stub,5.3
28486,Norway,Ursula Evje,757539517,Stub,5.3
28487,Norway,Wenche Lowzow,757539522,Stub,5.3
28488,Norway,Wenche Lyngholm,757539524,Stub,5.3
28489,Norway,Åse Gunhild Woie Duesund,757539527,Stub,5.3
28490,Norway,Åse Wisløff Nilssen,757539528,Stub,5.3
28491,Norway,Åshild Hauan,757539531,Stub,5.3
28492,Norway,Aase Bjerkholt,757539713,Stub,5.3
28493,Norway,Anne Petrea Vik,757540039,Stub,5.3
28494,Norway,Elsa Skjerven,757562073,Stub,5.3
28495,Norway,Gunhild Elise Øyangen,757563047,Stub,5.3
28496,Norway,Karen Grønn-Hagen,757565534,Stub,5.3
28497,Norway,Karita Bekkemellem,757565556,Start,5.3
28498,Norway,Mary Synnøve Kvidal,757615503,Start,5.3
28499,Norway,Monica Mæland,757615871,Start,5.3
28500,Norway,Rakel Seweriin,757616736,Start,5.3
28501,Norway,Thorhild Widvey,757618296,Start,5.3
28502,Norway,Torild Skogsholm,757618348,Stub,5.3
28503,Norway,Snøfrid Skaare,759579299,Stub,5.3
28504,Norway,Nils Jønsberg,759716264,Stub,5.3
28505,Norway,Jørgen von Ansbach,760081916,Start,5.3
28506,Norway,Hans Nilsen Hauge,763491009,Start,5.3
28507,Norway,Ellinor Jåma,764069994,Start,5.3
28508,Norway,Kristin Clemet,765902055,Start,5.3
28509,Norway,Randi Bjørgen,766280091,Stub,5.3
28510,Norway,Edel Hætta Eriksen,766478581,Stub,5.3
28511,Norway,Fakhra Salimi,766575410,Start,5.3
28512,Norway,Ivar Egeberg,767230130,Start,5.3
28513,Norway,Tove Paule,767230250,Stub,5.3
28514,Norway,Børre Rognlien,767230260,C,5.3
28515,Norway,Hans Bergsland,767242810,Start,5.3
28516,Norway,Grethe Fossli,767754754,Stub,5.3
28517,Norway,Erling Vidkunsson,767778362,Start,5.3
28518,Norway,Ingeborg of Norway,768412580,C,5.3
28519,Norway,Helga Pedersen (Norway),768467061,C,5.3
28520,Norway,Kirsti Bergstø,768467278,Stub,5.3
28521,Norway,Gunnar Gundersen (politician),768467373,Stub,5.3
28522,Norway,Mette Tønder,768468653,Stub,5.3
28523,Norway,Elisabeth Røbekk Nørve,768469977,Stub,5.3
28524,Norway,Lisbeth Berg-Hansen,768470371,Start,5.3
28525,Norway,Anna Ljunggren,768470573,Stub,5.3
28526,Norway,Stine Renate Håheim,768471016,Start,5.3
28527,Norway,Eirin Kristin Sund,768472467,Stub,5.3
28528,Norway,Åse Michaelsen,768474154,Stub,5.3
28529,Norway,Sonja Mandt,768474604,Stub,5.3
28530,Norway,Irene Johansen,768474821,Stub,5.3
28531,Norway,Line Henriette Holten Hjemdal,768475008,Stub,5.3
28532,Norway,Anna Rogstad,768917495,C,5.3
28533,Norway,Aud Voss Eriksen,769994051,Stub,5.3
28534,Norway,Halvor Olsen Folkestad,770184515,Start,5.3
28535,Norway,Elisabeth Sveri,772188491,Start,5.3
28536,Norway,Eigil Nansen,772218944,Stub,5.3
28537,Norway,Tom Tvedt,772508749,Stub,5.3
28538,Norway,Hege Søfteland,773063034,Stub,5.3
28539,Norway,Helge Sivertsen,773099973,Start,5.3
28540,Norway,Lubna Jaffery,773109804,Stub,5.3
28541,Norway,Johan Jørgen Holst,773588968,Start,5.3
28542,Norway,Carl Johan Michelet,773963391,Stub,5.3
28543,Norway,Andreas Bonnevie,773964128,Stub,5.3
28544,Norway,Lisbet Rugtvedt,774706071,Start,5.3
28545,Norway,Louise of Mecklenburg-Güstrow,776015999,C,5.3
28546,Norway,Laila Reiertsen,776479075,Start,5.3
28547,Norway,Jon Reidar Øyan,777353456,Stub,5.3
28548,Norway,Turid Thomassen,778150726,Stub,5.3
28549,Norway,Kari Oftedal Lima,778323803,Stub,5.3
28550,Norway,Karl Seip,778354358,Start,5.3
28551,Norway,Helga Karlsen,778898522,C,5.3
28552,Norway,Kristine Bonnevie,779183169,Start,5.3
28553,Norway,Aaslaug Aasland,779367475,Start,5.3
28554,Norway,Astri Aas-Hansen,779395066,Stub,5.3
28555,Norway,Elise Heyerdahl,779425296,Start,5.3
28556,Norway,Augusta Aasen,779534875,Start,5.3
28557,Norway,Elisabeth Aasen,779534951,Stub,5.3
28558,Norway,Ann-Mari Aasland,779535038,Stub,5.3
28559,Norway,Olaug Abrahamsen,779535073,Stub,5.3
28560,Norway,Merete Agerbak-Jensen,779535203,Stub,5.3
28561,Norway,Aud Alvær,779535318,Stub,5.3
28562,Norway,Olga Andersen,779535668,Stub,5.3
28563,Norway,Anna Berentine Anthoni,779535798,Stub,5.3
28564,Norway,Siri Hall Arnøy,779535990,Stub,5.3
28565,Norway,Elsa Rastad Bråten,779737298,Stub,5.3
28566,Norway,Augusta Stang,779775038,Stub,5.3
28567,Norway,Lasse Jahnsen,779945719,Stub,5.3
28568,Norway,Søren Tybring,780434107,Stub,5.3
28569,Norway,Johanna Thorén,780465912,Stub,5.3
28570,Norway,Hanna Adolfsen,780556758,Start,5.3
28571,Norway,Martha Tynæs,780556985,Start,5.3
28572,Norway,Lill Harriet Sandaune,780557364,Stub,5.3
28573,Norway,Inger Louise Valle,781399686,Start,5.3
28574,Norway,Ingeborg of Denmark  Queen of Norway,781951239,Start,5.3
28575,Norway,Anne Lise Ryel,782790844,Stub,5.3
28576,Norway,Ragna Berget Jørgensen,783212019,Stub,5.3
28577,Norway,Karin Stoltenberg,783319052,Start,5.3
28578,Norway,Einar Thambarskelfir,784334563,C,5.3
28579,Norway,Hans Aas,784543228,Stub,5.3
28580,Norway,Tone Skogen,785307963,Stub,5.3
28581,Norway,Per Willy Guttormsen,785322022,C,5.3
28582,Norway,Ebbe Hertzberg,785580938,Start,5.3
28583,Norway,Helen Bjørnøy,786841009,Stub,5.3
28584,Norway,Anne Enger,787392943,Stub,5.3
28585,Norway,Valgerd Svarstad Haugland,787596448,Start,5.3
28586,Norway,Øystein Mæland,787618208,C,5.3
28587,Norway,Karin Sham Poo,788007979,Stub,5.3
28588,Norway,Ole Henrik Magga,788021987,Start,5.3
28589,Norway,Marianne Aasen,788503326,Stub,5.3
28590,Norway,Sweyn Haakonsson,788523888,Start,5.3
28591,Norway,Åslaug Haga,788727461,Start,5.3
28592,Norway,Ambjørg Sælthun,788772160,Stub,5.3
28593,Norway,André Kvakkestad,789139276,Start,5.3
28594,Norway,Inger S. Enger,789289462,Stub,5.3
28595,Norway,Ragnhild Queseth Haarstad,789289510,Stub,5.3
28596,Norway,Inga Kvalbukt,789289621,Stub,5.3
